,district,state,year,party,candidatevotes,totalvotes,candidate,national_poll,national_poll_prev,national_poll_delta_subtract,national_poll_delta_divide,previous_party,dem_win_margin_prev,rep_win_margin_prev,margin_signed_minus_prev,margin_signed_divide_prev,margin_unsigned_minus_prev,margin_unsigned_divide_prev,dem_win_prev,rep_win_prev,dem_win,rep_win,female_pct,age18_24_pct,age25_34_pct,median_age,unmarried_partner_pct,male_living_alone_pct,bachelors_deg_or_higher_pct,past_year_births_to_unmarried_women_pct,civilian_veteran_pct,live_same_house_past_year_pct,foreign_born_proportion_from_LatinAmerica,speak_other_language_at_home_pct,labor_force_unemployed_pct,public_transit_commuter_pct,no_health_insurance_pct,poverty_rate_pct,median_housing_value,median_household_income,food_stamp_benefits_pct,foreign_to_native_born_ratio
NY_14_2010,14,NY,2010,democrat,107327.0,150481.0,Carolyn B. Maloney,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.6425023307306841,0.16500480713203589,0.47749752359864817,3.893840075923106,0.47749752359864817,3.893840075923106,1.0,0.0,1.0,0.0,54.3,10.3,24.5,36.0,3.0,17.8,64.1,16.6,3.7,80.5,26.2,37.6,5.6,55.6,9.9,11.1,765600,75348,6.2,0.40454872606880665
NY_15_2010,15,NY,2010,democrat,91225.0,127046.0,Charles B. Rangel,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.6949449133011637,0.18960348182200124,0.5053414314791624,3.665253963814728,0.5053414314791624,3.665253963814728,1.0,0.0,1.0,0.0,52.0,13.6,18.5,34.6,2.2,15.8,37.4,40.7,2.6,84.9,71.9,51.5,7.3,70.1,15.3,24.0,587700,39745,24.7,0.493310442550205
NY_16_2010,16,NY,2010,democrat,61642.0,71349.0,Jose E. Serrano,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.7275087168655863,0.22319895692599956,0.5043097599395867,3.2594628885599497,0.5043097599395867,3.2594628885599497,1.0,0.0,1.0,0.0,53.4,13.0,14.9,29.9,2.8,12.3,9.6,64.0,2.1,87.8,86.0,67.6,11.1,65.7,17.1,38.9,362100,23773,51.4,0.5515701289005464
NY_17_2010,17,NY,2010,democrat,95346.0,139126.0,Eliot L. Engel,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.6140175989169897,0.17009825036408016,0.44391934855290954,3.609781979548524,0.44391934855290954,3.609781979548524,1.0,0.0,1.0,0.0,53.1,9.9,12.9,35.6,2.1,12.6,31.4,40.1,4.6,90.4,64.3,39.6,7.2,31.7,13.2,17.2,426500,53673,16.8,0.4605603062875561
NY_18_2010,18,NY,2010,democrat,115619.0,187364.0,Nita M. Lowey,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.5541373647476393,0.2424841405432609,0.3116532242043784,2.2852519901142867,0.3116532242043784,2.2852519901142867,1.0,0.0,1.0,0.0,51.4,8.3,11.3,40.0,1.4,9.0,48.6,25.0,5.7,89.8,52.3,34.2,5.2,20.5,11.0,7.9,565600,84607,4.4,0.33220881169659505
NY_19_2010,19,NY,2010,democrat,98766.0,215738.0,John J. Hall,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.4404636360799975,0.3238994103148108,0.11656422576518671,1.3598778573011086,0.11656422576518671,1.3598778573011086,1.0,0.0,1.0,0.0,50.1,8.9,10.4,39.9,1.7,10.0,37.2,8.3,8.2,91.6,44.4,20.0,5.5,7.4,9.0,7.3,354900,77920,4.8,0.14211159445949278
NY_20_2010,20,NY,2010,republican,110813.0,244768.0,Christopher P. Gibson,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.5347697749734103,0.2985516079303051,0.23621816704310516,1.7912138496947863,0.23621816704310516,1.7912138496947863,1.0,0.0,0.0,1.0,50.0,8.5,10.2,43.0,3.1,12.5,29.2,24.3,11.3,89.8,25.1,6.0,5.6,1.1,9.3,7.9,213500,58359,7.4,0.04376264646369583
NY_21_2010,21,NY,2010,democrat,124889.0,229425.0,Paul Tonko,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.5124498687209671,0.2733521195392571,0.23909774918171,1.8746877455522064,0.23909774918171,1.8746877455522064,1.0,0.0,1.0,0.0,51.1,12.0,12.6,38.7,3.1,15.3,30.6,32.3,9.2,86.6,27.1,9.8,6.1,3.8,9.8,14.7,175900,50627,12.5,0.08100516379638614
NY_22_2010,22,NY,2010,democrat,98661.0,193358.0,Maurice D. Hinchey,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.5075387277578232,0.2639382010465285,0.24360052671129467,1.9229453172955113,0.24360052671129467,1.9229453172955113,1.0,0.0,1.0,0.0,50.6,13.2,11.3,39.3,2.9,14.2,27.1,42.7,8.6,83.5,48.4,15.6,6.3,3.5,11.4,16.9,195600,47836,13.8,0.10983240956347774
NY_23_2010,23,NY,2010,democrat,82232.0,182510.0,William L. Owens,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.26809652500784725,0.4623293701528874,-0.19423284514504013,0.5798820977330309,0.19423284514504013,1.7244884846581092,0.0,1.0,1.0,0.0,49.4,11.8,12.2,38.3,3.5,13.0,20.6,34.0,10.8,84.4,22.1,5.7,6.1,0.3,10.5,14.6,107000,43709,14.8,0.03808426957489149
NY_24_2010,24,NY,2010,democrat,89809.0,198453.0,Michael A. Arcuri,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.43012753709493323,0.36644406162047966,0.06368347547445358,1.1737877131719208,0.06368347547445358,1.1737877131719208,1.0,0.0,1.0,0.0,50.2,11.0,11.1,40.9,3.2,11.8,22.2,36.4,10.2,85.0,18.9,8.1,5.3,1.1,9.2,13.8,107200,47477,13.3,0.05099938968568813
NY_25_2010,25,NY,2010,democrat,103954.0,215613.0,Daniel B. Maffei,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.46027065615494445,0.3310354460239618,0.12923521013098266,1.3903968946021208,0.12923521013098266,1.3903968946021208,1.0,0.0,1.0,0.0,51.8,10.1,11.5,39.8,2.9,13.5,32.3,35.1,8.8,85.5,20.6,9.6,5.1,1.7,8.9,12.4,133200,51597,10.3,0.0684394343483471
NY_26_2010,26,NY,2010,republican,151449.0,221763.0,Christopher John Lee,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.3391018125233951,0.38621690265459346,-0.047115090131198356,0.8780087308262245,0.047115090131198356,1.1389408383889066,0.0,1.0,0.0,1.0,51.2,10.1,11.0,41.2,2.6,11.7,30.8,36.5,9.8,87.6,17.2,7.8,5.0,0.8,6.6,10.0,132000,52868,8.5,0.06443124245984747
NY_27_2010,27,NY,2010,democrat,119085.0,205897.0,Brian Higgings,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.5764691452245966,0.17178641517662452,0.40468273004797206,3.355731852439508,0.40468273004797206,3.355731852439508,1.0,0.0,1.0,0.0,51.1,10.3,11.7,41.1,2.8,15.0,24.5,29.4,10.6,87.7,18.0,9.5,6.1,2.7,8.8,14.7,109600,45274,14.5,0.05443044304430443
NY_28_2010,28,NY,2010,democrat,102514.0,168055.0,Louise McIntosh Slaughter,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.5715940813646846,0.18589340424514597,0.3857006771195386,3.0748486407344386,0.3857006771195386,3.0748486407344386,1.0,0.0,1.0,0.0,52.4,12.0,12.7,36.9,2.6,16.6,25.6,62.3,8.2,83.7,26.9,11.1,7.4,6.3,9.9,23.6,97000,35726,22.9,0.07753976579999433
NY_29_2010,29,NY,2010,republican,93167.0,210145.0,Thomas W. Reed II,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.4280079922420582,0.377929566739777,0.0500784255022812,1.1325072974159829,0.0500784255022812,1.1325072974159829,1.0,0.0,0.0,1.0,50.2,10.2,10.6,40.7,2.9,12.5,30.9,23.9,10.2,87.9,11.8,7.5,5.0,1.0,9.1,11.6,117100,51871,9.1,0.048065126810021015
OH_01_2010,1,OH,2010,republican,103770.0,201518.0,Steve Chabot,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.5246717742752034,0.474815214823315,0.04985655945188838,1.105002025831124,0.04985655945188838,1.105002025831124,1.0,0.0,0.0,1.0,51.9,11.5,13.7,35.2,2.3,14.1,23.8,49.2,9.4,82.0,26.4,6.6,7.6,4.7,13.7,21.9,130000,39847,17.1,0.04769863224220071
OH_02_2010,2,OH,2010,republican,139027.0,237845.0,Jean Schmidt,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.374559742358816,0.4483119436470219,-0.07375220128820592,0.8354891000934951,0.07375220128820592,1.1969037057312841,0.0,1.0,0.0,1.0,51.0,7.6,12.5,39.3,1.8,11.0,34.3,22.2,9.6,87.7,12.2,5.7,6.2,1.0,10.8,10.6,162500,56052,8.9,0.04691247376836215
OH_03_2010,3,OH,2010,republican,152629.0,224084.0,Michael R. Turner,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.36680371940034157,0.6331962805996584,-0.2663925611993168,0.5792891250924058,0.2663925611993168,1.7262537076636544,0.0,1.0,0.0,1.0,51.1,9.1,11.8,39.4,2.3,13.6,24.5,43.9,10.6,84.8,22.4,4.4,7.4,1.6,11.9,15.5,129500,43212,14.1,0.030778224780408616
OH_04_2010,4,OH,2010,republican,146029.0,204270.0,Jim Jordan,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.3483212149005962,0.6516787850994038,-0.3033575701988076,0.5344983185964309,0.3033575701988076,1.8709132755103064,0.0,1.0,0.0,1.0,50.0,9.1,11.7,39.6,2.7,11.6,15.8,37.6,10.8,85.1,21.0,3.2,6.9,0.3,12.8,15.5,115300,43186,14.2,0.012018661563961934
OH_05_2010,5,OH,2010,republican,140703.0,207453.0,Robert E. Latta,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.3590900609001001,0.6409099390998999,-0.2818198781997998,0.560281623038035,0.2818198781997998,1.7848167044595615,0.0,1.0,0.0,1.0,50.9,9.5,11.3,39.5,2.3,11.1,17.5,34.7,10.3,85.4,46.0,3.8,7.6,0.2,10.6,13.6,116400,45123,11.8,0.018855980845550853
OH_06_2010,6,OH,2010,republican,103170.0,205575.0,Bill Johnson,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.622832114725725,0.32838119458867576,0.2944509201370492,1.8966741244299115,0.2944509201370492,1.8966741244299115,1.0,0.0,0.0,1.0,50.7,10.4,10.9,41.5,2.4,12.4,17.5,37.0,10.6,87.0,15.5,2.5,6.2,0.7,11.8,16.7,98800,38543,15.5,0.013640191580473878
OH_07_2010,7,OH,2010,republican,135721.0,218313.0,Steve Austria,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.4178465163647982,0.5821534836352018,-0.16430696727040361,0.7177600548838007,0.16430696727040361,1.3932232550359627,0.0,1.0,0.0,1.0,50.5,10.1,12.3,38.4,2.9,10.9,21.9,44.9,12.0,86.1,39.9,5.0,6.5,0.6,13.0,15.6,135500,46633,15.3,0.03983042944522666
OH_08_2010,8,OH,2010,republican,142731.0,217436.0,John A. Boehner,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.32096325943549986,0.6790367405645001,-0.3580734811290003,0.47267436393600015,0.3580734811290003,2.1156214009004293,0.0,1.0,0.0,1.0,51.1,9.7,12.0,37.7,2.3,10.6,22.6,33.3,10.6,85.1,30.8,5.2,7.4,0.9,11.3,14.3,135700,48985,12.1,0.03996383844292589
OH_09_2010,9,OH,2010,democrat,121819.0,205242.0,Marcy Kaptur,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.7437350535559977,0.25626494644400233,0.48747010711199534,2.902211417816813,0.48747010711199534,2.902211417816813,1.0,0.0,1.0,0.0,51.1,10.0,12.1,39.2,2.5,14.5,22.8,53.7,10.0,84.9,26.5,5.2,8.5,0.9,13.3,17.4,122600,41066,15.6,0.03635945751883988
OH_10_2010,10,OH,2010,democrat,101343.0,191026.0,Dennis J. Kucinich,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.5702061934164585,0.3912780221095033,0.1789281713069552,1.457291647361886,0.1789281713069552,1.457291647361886,1.0,0.0,1.0,0.0,51.5,8.6,13.0,40.5,2.7,16.6,27.0,39.1,9.7,85.0,14.0,14.0,8.1,4.0,12.4,14.2,132500,44192,12.6,0.09084519127897848
OH_11_2010,11,OH,2010,democrat,139693.0,168447.0,Marcia L. Fudge,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.8522292840483766,0.14710148992955094,0.7051277941188256,5.793478260869565,0.7051277941188256,5.793478260869565,1.0,0.0,1.0,0.0,54.0,9.8,12.7,38.6,2.4,16.4,27.0,73.1,8.8,82.2,12.9,8.5,9.5,9.1,14.0,25.0,106600,32373,24.0,0.05923114132134594
OH_12_2010,12,OH,2010,republican,150163.0,269180.0,Patrick J. Tiberi,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.42241695061988743,0.5478734031099814,-0.12545645249009402,0.7710119677685657,0.12545645249009402,1.2969967287202597,0.0,1.0,0.0,1.0,51.7,8.9,13.6,35.9,2.7,11.6,37.5,47.6,8.3,82.4,20.3,10.6,7.1,1.5,10.4,15.1,177500,55411,14.7,0.09240825052230253
OH_13_2010,13,OH,2010,democrat,118806.0,213173.0,Betty Sutton,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.6469799785004031,0.3528957269551196,0.2940842515452835,1.8333460257020466,0.2940842515452835,1.8333460257020466,1.0,0.0,1.0,0.0,51.8,7.4,11.5,40.9,2.2,12.9,27.2,43.8,10.5,88.8,13.4,7.9,7.2,1.2,10.9,14.7,150200,47483,13.8,0.044257166174120816
OH_14_2010,14,OH,2010,republican,149878.0,230865.0,Steven C. LaTourette,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.38740397199370075,0.5831696126084037,-0.19576564061470297,0.6643075421246977,0.19576564061470297,1.505326880380788,0.0,1.0,0.0,1.0,50.7,7.4,10.5,42.1,2.2,11.9,29.9,26.9,10.2,90.6,14.9,8.2,6.0,0.7,9.8,8.9,173200,56087,7.8,0.04961903351088154
OH_15_2010,15,OH,2010,republican,119471.0,220596.0,Steve Stivers,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.4594027080220381,0.4517933898985644,0.007609318123473707,1.0168424733376071,0.007609318123473707,1.0168424733376071,1.0,0.0,0.0,1.0,50.7,13.0,17.3,33.3,3.4,14.5,35.2,30.9,7.8,78.8,27.4,10.2,7.4,2.4,13.1,17.5,161800,49672,12.3,0.08360936917176497
OH_16_2010,16,OH,2010,republican,114652.0,220137.0,Jim Renacci,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.5536309061790743,0.4463690938209257,0.10726181235814858,1.240298474609848,0.10726181235814858,1.240298474609848,1.0,0.0,0.0,1.0,51.3,8.9,10.7,40.7,2.3,11.4,22.5,41.6,11.1,87.0,12.8,5.9,7.1,0.8,13.1,13.2,139100,46099,11.6,0.022233440906889113
OH_17_2010,17,OH,2010,democrat,102758.0,190666.0,Tim Ryan,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.7814588450334152,0.2185411549665848,0.5629176900668305,3.575797177208573,0.5629176900668305,3.575797177208573,1.0,0.0,1.0,0.0,51.5,11.4,11.6,40.4,2.5,13.2,19.0,46.6,11.0,86.6,18.2,5.6,8.8,1.1,12.4,19.5,104000,39734,16.0,0.028972547922109612
OH_18_2010,18,OH,2010,republican,107426.0,199448.0,Bob Gibbs,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.5987462529812048,0.4012537470187953,0.19749250596240947,1.4921885650407611,0.19749250596240947,1.4921885650407611,1.0,0.0,0.0,1.0,50.6,8.6,11.7,39.6,2.0,11.1,14.1,29.7,11.5,88.5,28.7,6.8,6.8,0.3,17.2,18.7,110000,39155,17.7,0.009619043950541197
OK_01_2010,1,OK,2010,republican,151173.0,196829.0,John Sullivan,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.33832374253320285,0.6616762574667971,-0.3233525149335943,0.5113131062439246,0.3233525149335943,1.9557488118111035,0.0,1.0,0.0,1.0,51.4,9.2,14.0,35.9,1.9,13.0,27.4,28.9,10.2,83.3,61.1,10.2,5.5,0.8,18.5,15.3,134300,45677,11.5,0.07243245846785447
OK_02_2010,2,OK,2010,democrat,108203.0,191429.0,Dan Boren,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.7046907191408595,0.29530928085914054,0.4093814382817189,2.386280299388862,0.4093814382817189,2.386280299388862,1.0,0.0,1.0,0.0,50.5,9.1,11.3,39.6,2.2,12.2,15.1,40.7,11.9,85.6,63.7,4.2,5.4,0.3,21.3,19.6,86700,37011,17.3,0.02108411058597181
OK_03_2010,3,OK,2010,republican,161927.0,207616.0,Frank D. Lucas,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.2356530324293858,0.6971807277225288,-0.461527695293143,0.33800852929367464,0.461527695293143,2.958505224970705,0.0,1.0,0.0,1.0,49.5,10.9,12.7,36.8,1.9,13.4,22.0,32.7,10.9,82.9,61.3,8.2,4.5,0.5,18.7,16.1,97000,41509,12.0,0.046983407022701665
OK_04_2010,4,OK,2010,republican,1.0,1.0,Tom Cole,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.2920804601493506,0.6601632811669434,-0.3680828210175929,0.44243669480231007,0.3680828210175929,2.260210357205613,0.0,1.0,0.0,1.0,50.9,10.9,14.3,35.5,2.0,11.5,22.7,34.9,13.5,80.4,41.1,8.4,4.6,0.6,16.2,15.1,115800,45876,12.2,0.04609771505664175
OK_05_2010,5,OK,2010,republican,123236.0,197105.0,James Lankford,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.3410840829216506,0.6589159170783494,-0.3178318341566988,0.517644321651883,0.3178318341566988,1.931828396781878,0.0,1.0,0.0,1.0,50.9,10.5,14.9,34.1,1.9,14.9,27.3,39.2,10.9,80.5,63.4,14.5,5.3,0.5,19.8,18.6,119300,41262,15.4,0.10621774126507474
OR_01_2010,1,OR,2010,democrat,160357.0,292909.0,David Wu,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.7150291348631143,0.17540812886759288,0.5396210059955213,4.076373994063041,0.5396210059955213,4.076373994063041,1.0,0.0,1.0,0.0,50.5,8.9,15.5,36.2,2.7,12.9,37.2,24.9,9.2,82.0,42.0,18.0,7.8,6.2,15.4,11.2,282100,54824,12.7,0.15230646663129002
OR_02_2010,2,OR,2010,republican,206245.0,279037.0,Greg Walden,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.257504135096466,0.6949899964451391,-0.4374858613486731,0.3705148799458911,0.4374858613486731,2.69894693607457,0.0,1.0,0.0,1.0,50.3,8.2,11.7,41.4,2.7,11.7,21.8,35.6,13.5,82.2,68.6,10.3,8.4,0.6,19.6,16.9,205400,41302,19.8,0.06420807002100963
OR_03_2010,3,OR,2010,democrat,193104.0,275802.0,Earl Blumenauer,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.7454216535409984,0.20835801115339733,0.5370636423876011,3.5776001576066307,0.5370636423876011,3.5776001576066307,1.0,0.0,1.0,0.0,50.4,9.0,17.1,36.3,3.7,12.7,31.6,30.9,9.0,81.7,31.3,19.7,8.8,9.0,17.9,17.2,266700,48726,20.8,0.16335673189147898
OR_04_2010,4,OR,2010,democrat,162416.0,298052.0,Peter A. DeFazio,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.8234214983869327,0.12908429249489745,0.6943372058920352,6.378944195859319,0.6943372058920352,6.378944195859319,1.0,0.0,1.0,0.0,50.5,10.7,11.8,41.0,3.3,12.2,24.3,37.2,13.5,81.3,43.3,6.9,7.3,2.1,18.0,18.9,209400,39835,19.8,0.050480374561944825
OR_05_2010,5,OR,2010,democrat,145319.0,283556.0,Kurt Schrader,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.5425488684510897,0.3833491696397091,0.15919969881138063,1.4152864057616312,0.15919969881138063,1.4152864057616312,1.0,0.0,1.0,0.0,50.6,9.8,12.1,38.7,2.4,10.9,28.6,22.0,10.6,82.8,61.5,16.7,8.0,2.1,15.0,15.3,253300,49629,16.4,0.11779744781293797
PA_01_2010,1,PA,2010,democrat,149944.0,149944.0,Robert A. Brady,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.9076157046573438,0.09238429534265624,0.8152314093146875,9.824350570526827,0.8152314093146875,9.824350570526827,1.0,0.0,1.0,0.0,52.7,12.3,15.6,32.6,2.5,16.5,17.2,76.7,5.9,85.4,37.4,26.9,10.1,28.8,16.3,31.6,112600,31259,29.5,0.13590421775918793
PA_02_2010,2,PA,2010,democrat,182800.0,204707.0,Chaka Fattah,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.8892964514222577,0.11070354857774238,0.7785929028445153,8.033134103174142,0.7785929028445153,8.033134103174142,1.0,0.0,1.0,0.0,54.0,15.4,16.2,33.5,2.0,18.8,31.3,67.2,6.7,84.3,30.0,12.0,8.0,29.6,13.0,26.3,150600,34512,19.5,0.09794565891647973
PA_03_2010,3,PA,2010,republican,111909.0,200833.0,Mike Kelly,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.5124566834058621,0.4875433165941379,0.024913366811724236,1.051099801727902,0.024913366811724236,1.051099801727902,1.0,0.0,0.0,1.0,50.9,10.9,10.7,40.6,2.4,13.3,21.2,36.4,11.0,86.3,13.8,5.1,5.5,0.9,10.4,16.0,114000,42639,13.9,0.022239072015343222
PA_04_2010,4,PA,2010,democrat,120827.0,237785.0,Jason Altmire,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.5585796548554112,0.44142034514458883,0.11715930971082233,1.2654143856292948,0.11715930971082233,1.2654143856292948,1.0,0.0,1.0,0.0,51.5,7.6,10.6,43.7,1.6,11.3,33.8,20.0,10.4,91.1,8.3,4.6,4.4,2.2,6.9,9.8,145800,54578,9.6,0.029550405199825228
PA_05_2010,5,PA,2010,republican,127427.0,185512.0,Glenn Thompson,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.4103517071089114,0.5671992909689726,-0.1568475838600612,0.7234700635959694,0.1568475838600612,1.3822271996018096,0.0,1.0,0.0,1.0,49.6,13.8,11.0,39.9,2.8,13.5,19.7,37.4,11.2,84.9,8.8,4.7,5.0,1.0,10.9,17.0,105500,40730,11.6,0.024900335578936745
PA_06_2010,6,PA,2010,republican,133770.0,234263.0,Jim Gerlach,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.4789894736842105,0.5210105263157895,-0.04202105263157896,0.9193470179408437,0.04202105263157896,1.0877285513361463,0.0,1.0,0.0,1.0,50.9,9.0,11.4,39.2,2.3,11.8,40.8,21.7,9.4,87.6,35.4,12.7,5.2,3.6,8.0,7.4,257700,69222,6.1,0.0891075100170689
PA_07_2010,7,PA,2010,republican,137825.0,250847.0,Patrick Meehan,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.5959263958310271,0.4040736041689728,0.19185279166205432,1.4747966451721668,0.19185279166205432,1.4747966451721668,1.0,0.0,0.0,1.0,51.6,9.7,12.2,40.0,1.8,10.7,42.3,24.1,8.7,89.9,18.3,11.7,5.4,6.4,7.3,6.9,280900,69135,5.0,0.11071725504448306
PA_08_2010,8,PA,2010,republican,130759.0,244306.0,Michael G. Fitzpatrick,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.5677488773797398,0.4163464987159807,0.1514023786637591,1.363645134835255,0.1514023786637591,1.363645134835255,1.0,0.0,0.0,1.0,51.0,7.5,10.6,41.8,1.7,10.5,34.8,25.7,8.8,92.6,17.8,10.9,6.3,3.0,6.7,6.1,299800,70008,4.0,0.0868013381744589
PA_09_2010,9,PA,2010,republican,141904.0,194226.0,Bill Shuster,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,republican,0.36076014118369226,0.6392398588163077,-0.2784797176326155,0.5643580202456688,0.2784797176326155,1.7719248493442041,0.0,1.0,0.0,1.0,49.8,9.0,11.2,41.3,2.5,11.7,16.7,32.5,11.6,89.7,38.4,5.2,5.2,0.3,12.6,12.6,130800,45090,11.3,0.01607942378820323
PA_10_2010,10,PA,2010,republican,110599.0,200445.0,Thomas A. Marino,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.5633164984344244,0.43668350156557556,0.12663299686884888,1.28998804950233,0.12663299686884888,1.28998804950233,1.0,0.0,0.0,1.0,50.1,9.1,10.3,43.0,2.5,11.2,20.0,34.8,11.9,89.1,23.7,5.4,5.3,0.6,10.9,12.1,146400,44684,10.3,0.02838996701695175
PA_11_2010,11,PA,2010,republican,102179.0,186797.0,Louis J. Barletta,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.5162734102211406,0.4837265897788594,0.03254682044228119,1.067283505041888,0.03254682044228119,1.067283505041888,1.0,0.0,0.0,1.0,51.4,10.4,11.0,41.3,2.7,12.5,21.2,48.7,10.8,88.0,51.7,9.7,7.1,2.0,11.6,15.7,143100,43561,12.9,0.0652706781955097
PA_12_2010,12,PA,2010,democrat,94056.0,185226.0,Mark S. Critz,-2.6226415094339623,9.824324324324325,-12.446965833758288,-0.26695388129038955,democrat,0.5785206492093536,0.42147935079064636,0.1570412984187073,1.3725954738330977,0.1570412984187073,1.3725954738330977,1.0,0.0,1.0,0.0,51.4,9.2,10.6,43.2,2.7,13.3,17.5,44.2,11.6,89.5,23.4,2.8,6.1,0.9,9.7,15.5,94100,38581,16.1,0.012311159128473836
